date,gamma,elecro,lon,L
2023-12-0509:28:00.000,142.57933,122.01000,161.00221,2.7011600
2023-12-0509:29:00.000,235.02533,177.67567,158.88484,3.2388000
2023-12-0509:30:00.000,204.99617,176.86867,156.29489,3.9855199
2023-12-0509:31:00.000,17.812000,15.599333,153.00874,5.0570402
2023-12-0509:32:00.000,1.7366667,0.68933333,148.64771,6.6525402
2023-12-0509:33:00.000,1.6040000,0.57166667,142.53369,9.0541000
2023-12-0509:34:00.000,1.5503333,0.52000000,133.39828,12.488130
2023-12-0509:35:00.000,1.5480000,0.54400000,118.94430,16.943520
2023-12-0509:36:00.000,1.4940000,0.52400000,96.424278,21.359501
2023-12-0509:37:00.000,1.5983333,0.53600000,68.365402,23.268040
2023-12-0509:38:00.000,1.5210000,0.52400000,44.819908,20.932289
2023-12-0509:39:00.000,1.6013333,0.56300000,29.500530,16.361601
2023-12-0509:40:00.000,1.8680000,0.81633333,19.859791,12.041690
2023-12-0509:41:00.000,7.1123333,5.6476667,13.459160,8.8363400
2023-12-0509:42:00.000,11.167000,9.4500000,8.9276199,6.6299200
2023-12-0509:43:00.000,1.7306667,0.64566667,5.5341401,5.1271701
2023-12-0509:44:00.000,1.6933333,0.57066667,2.8731000,4.0808101
2023-12-0509:45:00.000,1.4720000,0.49066667,0.70661998,3.3283801
2023-12-0509:46:00.000,1.3903333,0.48300000,358.88763,2.7704501
2023-12-0509:47:00.000,1.2633333,0.46466667,357.32086,2.3483000
2023-12-0509:48:00.000,1.1086667,0.42800000,355.94211,2.0204699
2023-12-0509:49:00.000,0.96000000,0.41900000,354.70657,1.7644200
2023-12-0509:50:00.000,0.91500000,0.39300000,353.58200,1.5658300
2023-12-0509:51:00.000,0.83933333,0.35733333,352.54456,1.4117399
2023-12-0509:52:00.000,0.77200000,0.35200000,351.57620,1.2974800
2023-12-0509:53:00.000,0.78033333,0.34100000,350.66293,1.2138400
2023-12-0509:54:00.000,0.76333333,0.36033333,349.79364,1.1531500
2023-12-0509:55:00.000,0.76266667,0.34933333,348.95941,1.1126900
2023-12-0509:56:00.000,0.75466667,0.37366667,348.15274,1.0877500
2023-12-0509:57:00.000,0.75733333,0.35900000,347.36737,1.0773200
2023-12-0509:58:00.000,0.77266667,0.37700000,346.59775,1.0796700
2023-12-0509:59:00.000,0.77133333,0.35100000,345.83899,1.0916400
2023-12-0510:00:00.000,0.84533333,0.40500000,345.08655,1.1132801
2023-12-0510:01:00.000,0.79000000,0.36566667,344.33615,1.1464200
2023-12-0510:02:00.000,1.0070000,0.52633333,343.58350,1.1890000
2023-12-0510:03:00.000,2.7660000,1.7883333,342.82428,1.2399100
2023-12-0510:04:00.000,14.505667,8.9296667,342.05399,1.2989100
2023-12-0510:05:00.000,53.596667,11.557600,341.26767,1.3652000
2023-12-0510:06:00.000,140.61633,N/A,340.45981,1.4388100
2023-12-0510:07:00.000,189.60633,N/A,339.62408,1.5186700
2023-12-0510:08:00.000,186.54733,N/A,338.75305,1.6042700
2023-12-0510:09:00.000,209.69600,N/A,337.83765,1.6966400
2023-12-0510:10:00.000,243.03833,N/A,336.86679,1.7962101
2023-12-0510:11:00.000,238.66867,N/A,335.82645,1.9050601
2023-12-0510:12:00.000,211.72100,N/A,334.69849,2.0244999
2023-12-0510:13:00.000,159.74800,0.000000e+0,333.45908,2.1574500
2023-12-0510:14:00.000,158.21433,0.000000e+0,332.07587,2.3083601
2023-12-0510:15:00.000,95.394000,N/A,330.50403,2.4824200
2023-12-0510:16:00.000,94.862333,0.000000e+0,328.67935,2.6877699
2023-12-0510:17:00.000,391.22733,0.000000e+0,326.50671,2.9357700
2023-12-0510:18:00.000,539.13233,0.000000e+0,323.83948,3.2455001
2023-12-0510:19:00.000,488.78467,0.000000e+0,320.44098,3.6422601
2023-12-0510:20:00.000,447.98867,N/A,315.90884,4.1590199
2023-12-0510:21:00.000,299.07667,N/A,309.52069,4.8401699
2023-12-0510:22:00.000,97.467000,N/A,299.92923,5.7406301
2023-12-0510:23:00.000,8.0473333,N/A,284.75336,6.9271102
2023-12-0510:24:00.000,2.3426667,N/A,261.50171,8.4687595
2023-12-0510:25:00.000,2.1683333,N/A,233.68480,10.387260
2023-12-0510:26:00.000,1.7513333,N/A,211.13728,12.518230
2023-12-0510:27:00.000,1.6783333,N/A,196.56155,14.322540
2023-12-0510:28:00.000,1.8743333,N/A,187.32314,14.953890
2023-12-0510:29:00.000,1.6450000,N/A,181.13611,13.958400
2023-12-0510:30:00.000,1.9223333,N/A,176.72388,11.833850
2023-12-0510:31:00.000,1.6023333,N/A,173.40099,9.4741697
2023-12-0510:32:00.000,9.8950000,N/A,170.78383,7.4382601
2023-12-0510:33:00.000,104.96733,N/A,168.64578,5.8678398
2023-12-0510:34:00.000,256.26767,N/A,166.84584,4.6981001
2023-12-0510:35:00.000,305.65600,N/A,165.29214,3.8280599
2023-12-0510:36:00.000,54.951667,N/A,163.92253,3.1769600
2023-12-0510:37:00.000,5.1676667,N/A,162.69344,2.6851900
2023-12-0510:38:00.000,1.4836667,N/A,161.57344,2.3087001
2023-12-0510:39:00.000,1.2963333,N/A,160.53922,2.0171800
2023-12-0510:40:00.000,1.1103333,N/A,159.57309,1.7887599
2023-12-0510:41:00.000,1.0850000,N/A,158.66130,1.6084800
2023-12-0510:42:00.000,1.0533333,N/A,157.79292,1.4645600
2023-12-0510:43:00.000,0.89100000,N/A,156.95909,1.3502800
2023-12-0510:44:00.000,0.86600000,N/A,156.15245,1.2591900
2023-12-0510:45:00.000,0.85600000,N/A,155.36671,1.1867599
2023-12-0510:46:00.000,0.78433333,N/A,154.59644,1.1304200
2023-12-0510:47:00.000,0.83933333,N/A,153.83672,1.0876200
2023-12-0510:48:00.000,0.80933333,N/A,153.08298,1.0564899
2023-12-0510:49:00.000,0.82200000,N/A,152.33093,1.0362600
2023-12-0510:50:00.000,0.79433333,N/A,151.57629,1.0257900
2023-12-0510:51:00.000,0.86933333,N/A,150.81465,1.0246400
2023-12-0510:52:00.000,0.85133333,N/A,150.04143,1.0335701
2023-12-0510:53:00.000,0.87066667,N/A,149.25157,1.0521801
2023-12-0510:54:00.000,0.85033333,N/A,148.43945,1.0820400
2023-12-0510:55:00.000,0.92366667,N/A,147.59859,1.1238700
2023-12-0510:56:00.000,0.87666667,N/A,146.72122,1.1797200
2023-12-0510:57:00.000,0.94166667,N/A,145.79807,1.2526500
2023-12-0510:58:00.000,1.0640000,N/A,144.81755,1.3455000
2023-12-0510:59:00.000,1.0990000,N/A,143.76501,1.4639000
2023-12-0511:00:00.000,1.2656667,N/A,142.62151,1.6153700
2023-12-0511:01:00.000,1.4023333,N/A,141.36186,1.8098800
2023-12-0511:02:00.000,1.5820000,N/A,139.95187,2.0628901
2023-12-0511:03:00.000,9.1403333,N/A,138.34380,2.3956599
2023-12-0511:04:00.000,219.36167,N/A,136.46870,2.8407300
2023-12-0511:05:00.000,339.65233,0.000000e+0,134.22374,3.4441299
2023-12-0511:06:00.000,115.39867,0.000000e+0,131.44875,4.2822599
2023-12-0511:07:00.000,1.7573333,N/A,127.88231,5.4912400
2023-12-0511:08:00.000,1.6143333,N/A,123.07402,7.3181601
2023-12-0511:09:00.000,1.5716667,N/A,116.20438,10.069960
2023-12-0511:10:00.000,1.6120000,N/A,105.73410,13.931920
2023-12-0511:11:00.000,1.4903333,N/A,89.027046,18.958151
2023-12-0511:12:00.000,1.5966667,N/A,64.041557,24.039520
2023-12-0511:13:00.000,1.4896667,N/A,36.324081,26.234310
2023-12-0511:14:00.000,1.6076667,N/A,15.389970,23.452860
2023-12-0511:15:00.000,1.5216667,N/A,2.1445000,18.119890
2023-12-0511:16:00.000,2.2933333,N/A,353.70395,13.187470
2023-12-0511:17:00.000,3.8196667,N/A,347.98624,9.5817404
2023-12-0511:18:00.000,3.7260000,N/A,343.86319,7.1254501
2023-12-0511:19:00.000,2.4833333,N/A,340.72833,5.4682102
2023-12-0511:20:00.000,2.1283333,N/A,338.23950,4.3289099
2023-12-0511:21:00.000,1.7546667,N/A,336.19260,3.5195100
2023-12-0511:22:00.000,1.3983333,N/A,334.45963,2.9228799
2023-12-0511:23:00.000,1.3343333,N/A,332.95645,2.4723799
2023-12-0511:24:00.000,1.1366667,N/A,331.62585,2.1277499
2023-12-0511:25:00.000,1.0326667,N/A,330.42743,1.8597100
2023-12-0511:26:00.000,0.88066667,N/A,329.33188,1.6537800
2023-12-0511:27:00.000,0.86733333,N/A,328.31738,1.4948699
2023-12-0511:28:00.000,0.83833333,N/A,327.36731,1.3747300
2023-12-0511:29:00.000,0.76133333,N/A,326.46863,1.2854400
2023-12-0511:30:00.000,0.77933333,N/A,325.61102,1.2185500
2023-12-0511:31:00.000,0.76533333,N/A,324.78598,1.1714900
2023-12-0511:32:00.000,0.73266667,N/A,323.98648,1.1408900
2023-12-0511:33:00.000,0.74000000,N/A,323.20651,1.1225500
2023-12-0511:34:00.000,0.78400000,N/A,322.44073,1.1156800
2023-12-0511:35:00.000,1.1810000,N/A,321.68439,1.1184500
2023-12-0511:36:00.000,2.5436667,N/A,320.93304,1.1280299
2023-12-0511:37:00.000,9.0263333,N/A,320.18240,1.1431201
2023-12-0511:38:00.000,47.920667,N/A,319.42819,1.1656700
2023-12-0511:39:00.000,126.42600,N/A,318.66608,1.1950200
2023-12-0511:40:00.000,185.58400,N/A,317.89139,1.2288300
2023-12-0511:41:00.000,228.05367,N/A,317.09906,1.2679900
2023-12-0511:42:00.000,275.89400,N/A,316.28336,1.3130100
2023-12-0511:43:00.000,260.82300,N/A,315.43762,1.3635000
2023-12-0511:44:00.000,230.08567,N/A,314.55399,1.4211900
2023-12-0511:45:00.000,223.89100,0.000000e+0,313.62283,1.4871100
2023-12-0511:46:00.000,185.42400,0.000000e+0,312.63226,1.5624599
2023-12-0511:47:00.000,187.86000,0.000000e+0,311.56711,1.6499100
2023-12-0511:48:00.000,210.35500,N/A,310.40775,1.7521400
2023-12-0511:49:00.000,147.29733,N/A,309.12799,1.8726600
2023-12-0511:50:00.000,162.49567,N/A,307.69229,2.0176201
2023-12-0511:51:00.000,125.13300,N/A,306.05066,2.1940899
2023-12-0511:52:00.000,79.879000,N/A,304.13092,2.4128900
2023-12-0511:53:00.000,141.99167,0.000000e+0,301.82492,2.6897700
2023-12-0511:54:00.000,385.85633,0.000000e+0,298.96365,3.0485799
2023-12-0511:55:00.000,524.88967,0.000000e+0,295.27002,3.5243900
2023-12-0511:56:00.000,322.79967,0.000000e+0,290.26501,4.1729002
2023-12-0511:57:00.000,133.84900,N/A,283.07550,5.0771298
2023-12-0511:58:00.000,28.686333,N/A,272.07260,6.3638701
2023-12-0511:59:00.000,2.3050000,N/A,254.57651,8.2379704
2023-12-0512:00:00.000,2.7970000,N/A,229.04988,11.060950
2023-12-0512:01:00.000,1.9869444,0.000000e+0,201.93301,15.434010
2023-12-0512:02:00.000,2.2753333,N/A,181.97919,22.034330
2023-12-0512:03:00.000,1.8700000,N/A,169.35712,30.599831
2023-12-0512:04:00.000,1.9760000,N/A,161.24670,36.208099
2023-12-0512:05:00.000,1.9183333,N/A,155.70659,32.535702
2023-12-0512:06:00.000,2.0506667,N/A,151.68452,23.560789
2023-12-0512:07:00.000,2.4500000,N/A,148.61041,15.814360
2023-12-0512:08:00.000,2.5420000,N/A,146.15990,10.762560
2023-12-0512:09:00.000,4.1383333,N/A,144.13812,7.6628199
2023-12-0512:10:00.000,32.151667,N/A,142.42207,5.7282000
2023-12-0512:11:00.000,10.853667,N/A,140.93062,4.4390502
2023-12-0512:12:00.000,2.9083333,N/A,139.60823,3.5397100
2023-12-0512:13:00.000,1.9036667,N/A,138.41562,2.8968401
2023-12-0512:14:00.000,1.6650000,N/A,137.32420,2.4284501
2023-12-0512:15:00.000,1.5670000,N/A,136.31262,2.0794301
2023-12-0512:16:00.000,1.3830000,N/A,135.36452,1.8143100
2023-12-0512:17:00.000,1.2986667,N/A,134.46715,1.6097400
2023-12-0512:18:00.000,1.2006667,N/A,133.61028,1.4506400
2023-12-0512:19:00.000,1.0943333,N/A,132.78552,1.3256700
2023-12-0512:20:00.000,1.0380000,N/A,131.98595,1.2285500
2023-12-0512:21:00.000,0.98500000,N/A,131.20554,1.1523800
2023-12-0512:22:00.000,0.93133333,N/A,130.43900,1.0943500
2023-12-0512:23:00.000,0.99500000,N/A,129.68159,1.0515000
2023-12-0512:24:00.000,0.97300000,N/A,128.92883,1.0218400
2023-12-0512:25:00.000,0.94266667,N/A,128.17644,1.0036100
2023-12-0512:26:00.000,0.90100000,N/A,127.42010,0.99650002
2023-12-0512:27:00.000,0.96633333,N/A,126.65539,0.99954998
2023-12-0512:28:00.000,0.91233333,N/A,125.87760,1.0139300
2023-12-0512:29:00.000,0.89866667,N/A,125.08153,1.0397600
2023-12-0512:30:00.000,0.95233333,N/A,124.26129,1.0773799
2023-12-0512:31:00.000,0.92933333,N/A,123.41006,1.1289099
2023-12-0512:32:00.000,0.95133333,N/A,122.51968,1.1964500
2023-12-0512:33:00.000,1.1023333,N/A,121.58022,1.2828701
2023-12-0512:34:00.000,1.1433333,N/A,120.57925,1.3930200
2023-12-0512:35:00.000,1.2600000,N/A,119.50097,1.5326999
2023-12-0512:36:00.000,1.4143333,N/A,118.32473,1.7107500
2023-12-0512:37:00.000,1.5726667,N/A,117.02295,1.9389000
2023-12-0512:38:00.000,1.7100000,N/A,115.55785,2.2344000
2023-12-0512:39:00.000,110.81800,N/A,113.87613,2.6242800
2023-12-0512:40:00.000,387.25200,N/A,111.90017,3.1428599
2023-12-0512:41:00.000,193.99867,N/A,109.51262,3.8422899
2023-12-0512:42:00.000,9.6610000,N/A,106.52825,4.8141298
2023-12-0512:43:00.000,1.9560000,N/A,102.63979,6.2328100
2023-12-0512:44:00.000,1.7773333,N/A,97.308678,8.3902597
2023-12-0512:45:00.000,1.6466667,N/A,89.540741,11.555690
2023-12-0512:46:00.000,1.6890000,N/A,77.479553,16.057381
2023-12-0512:47:00.000,1.5917333,N/A,58.259022,22.265619
2023-12-0512:48:00.000,1.7293333,N/A,31.339741,29.399151
2023-12-0512:49:00.000,1.6366667,N/A,5.0156498,33.337391
2023-12-0512:50:00.000,1.6670000,N/A,346.70221,30.266720
2023-12-0512:51:00.000,1.6903333,N/A,335.23154,23.101521
2023-12-0512:52:00.000,2.6300000,N/A,327.79736,16.497169
2023-12-0512:53:00.000,2.1573333,N/A,322.65961,11.744440
2023-12-0512:54:00.000,7.6743333,N/A,318.88965,8.5828199
2023-12-0512:55:00.000,22.916667,N/A,315.98206,6.4925098
2023-12-0512:56:00.000,61.693667,N/A,313.64667,5.0871000
2023-12-0512:57:00.000,10.019667,N/A,311.70758,4.1118598
2023-12-0512:58:00.000,4.8983333,N/A,310.05280,3.4080801
2023-12-0512:59:00.000,1.8453333,N/A,308.60797,2.8843999
2023-12-0513:00:00.000,1.4173333,N/A,307.32175,2.4891200
2023-12-0513:01:00.000,1.3423333,N/A,306.15771,2.1870501
2023-12-0513:02:00.000,1.1416667,N/A,305.08917,1.9529600
2023-12-0513:03:00.000,1.0920000,N/A,304.09610,1.7691900
2023-12-0513:04:00.000,1.0066667,N/A,303.16309,1.6242000
2023-12-0513:05:00.000,0.93300000,N/A,302.27805,1.5102299
2023-12-0513:06:00.000,0.90500000,N/A,301.43130,1.4204400
2023-12-0513:07:00.000,0.82033333,N/A,300.61484,1.3497200
2023-12-0513:08:00.000,0.87666667,N/A,299.82196,1.2953100
2023-12-0513:09:00.000,0.83466667,N/A,299.04691,1.2521400
2023-12-0513:10:00.000,0.83000000,N/A,298.28452,1.2190300
2023-12-0513:11:00.000,0.93400000,N/A,297.53018,1.1947600
2023-12-0513:12:00.000,3.1856667,N/A,296.77951,1.1783000
2023-12-0513:13:00.000,19.745667,N/A,296.02823,1.1687200
2023-12-0513:14:00.000,82.830333,N/A,295.27206,1.1656200
2023-12-0513:15:00.000,127.09200,N/A,294.50659,1.1688200
2023-12-0513:16:00.000,149.73467,0.000000e+0,293.72705,1.1791600
2023-12-0513:17:00.000,179.70033,0.000000e+0,292.92819,1.1973100
2023-12-0513:18:00.000,205.21033,N/A,292.10400,1.2233300
2023-12-0513:19:00.000,199.05367,N/A,291.24753,1.2582999
2023-12-0513:20:00.000,173.02233,N/A,290.35040,1.3035800
2023-12-0513:21:00.000,137.94333,N/A,289.40237,1.3603600
2023-12-0513:22:00.000,72.126000,0.000000e+0,288.39063,1.4302500
2023-12-0513:23:00.000,33.721667,N/A,287.29886,1.5169600
2023-12-0513:24:00.000,11.757000,N/A,286.10562,1.6227400
2023-12-0513:25:00.000,5.6096667,N/A,284.78226,1.7542800
2023-12-0513:26:00.000,58.060333,N/A,283.28934,1.9175299
2023-12-0513:27:00.000,115.99700,N/A,281.57117,2.1241601
2023-12-0513:28:00.000,67.605667,N/A,279.54636,2.3888099
2023-12-0513:29:00.000,211.51000,N/A,277.09134,2.7339799
2023-12-0513:30:00.000,509.73067,0.000000e+0,274.01044,3.1946700
2023-12-0513:31:00.000,429.99400,0.000000e+0,269.97769,3.8273399
2023-12-0513:32:00.000,225.03333,N/A,264.41986,4.7267699
2023-12-0513:33:00.000,25.776333,N/A,256.27863,6.0487800
2023-12-0513:34:00.000,2.8306667,N/A,243.60246,8.0663204
2023-12-0513:35:00.000,2.2536000,N/A,223.57091,11.348280
2023-12-0513:36:00.000,N/A,N/A,196.41788,17.258141
2023-12-0513:37:00.000,N/A,N/A,170.95152,29.483110
2023-12-0513:38:00.000,N/A,N/A,153.52840,60.676960
2023-12-0513:39:00.000,N/A,N/A,142.57132,156.11124
2023-12-0513:40:00.000,1.8420000,N/A,135.40775,239.35660
2023-12-0513:41:00.000,1.7540000,N/A,130.41785,97.841209
2023-12-0513:42:00.000,1.8740000,N/A,126.73351,40.154930
2023-12-0513:43:00.000,1.7540000,N/A,123.87820,20.608629
2023-12-0513:44:00.000,1.8050000,N/A,121.57620,12.220740
2023-12-0513:45:00.000,2.4566667,N/A,119.65921,8.1178102
2023-12-0513:46:00.000,98.155333,N/A,118.01947,5.8637600
2023-12-0513:47:00.000,282.95133,N/A,116.58505,4.4600501
2023-12-0513:48:00.000,215.82200,N/A,115.30619,3.5095899
2023-12-0513:49:00.000,15.150667,N/A,114.14737,2.8445101
2023-12-0513:50:00.000,2.9683333,N/A,113.08252,2.3682101
2023-12-0513:51:00.000,1.4940000,N/A,112.09202,2.0183799
2023-12-0513:52:00.000,1.3183333,N/A,111.16076,1.7553500
2023-12-0513:53:00.000,1.1966667,N/A,110.27683,1.5546200
2023-12-0513:54:00.000,1.0536667,N/A,109.43065,1.3989300
2023-12-0513:55:00.000,1.0096667,N/A,108.61435,1.2783200
2023-12-0513:56:00.000,0.90866667,N/A,107.82126,1.1851600
2023-12-0513:57:00.000,0.89300000,N/A,107.04564,1.1142200
2023-12-0513:58:00.000,0.90633333,N/A,106.28240,1.0605600
2023-12-0513:59:00.000,0.86000000,N/A,105.52688,1.0226800
2023-12-0514:00:00.000,0.82966667,N/A,104.77454,0.99686003
2023-12-0514:01:00.000,0.88600000,N/A,104.02138,0.98364002
2023-12-0514:02:00.000,0.83700000,N/A,103.26294,0.98106003
2023-12-0514:03:00.000,0.88366667,N/A,102.49472,0.98929000
2023-12-0514:04:00.000,0.83200000,N/A,101.71187,1.0097899
2023-12-0514:05:00.000,0.90133333,N/A,100.90901,1.0419199
2023-12-0514:06:00.000,0.87300000,N/A,100.08000,1.0883800
2023-12-0514:07:00.000,0.92166667,N/A,99.217644,1.1496800
2023-12-0514:08:00.000,0.93300000,N/A,98.313278,1.2293299
2023-12-0514:09:00.000,1.0740000,N/A,97.356308,1.3310000
2023-12-0514:10:00.000,1.1753333,N/A,96.333382,1.4604700
2023-12-0514:11:00.000,1.3436667,N/A,95.227371,1.6233600
2023-12-0514:12:00.000,1.3953333,N/A,94.015762,1.8306600
2023-12-0514:13:00.000,4.2850000,N/A,92.668243,2.0959799
2023-12-0514:14:00.000,14.613667,N/A,91.142952,2.4405000
2023-12-0514:15:00.000,176.16200,N/A,89.380257,2.8910699
2023-12-0514:16:00.000,333.07033,N/A,87.292358,3.4877901
2023-12-0514:17:00.000,74.225000,N/A,84.744827,4.2945399
2023-12-0514:18:00.000,6.3566667,N/A,81.522377,5.4331598
2023-12-0514:19:00.000,1.5940000,N/A,77.261887,7.1233301
2023-12-0514:20:00.000,1.5603333,N/A,71.315918,9.6600704
2023-12-0514:21:00.000,1.6683333,N/A,62.475830,13.438990
2023-12-0514:22:00.000,1.5906667,N/A,48.533321,19.391010
2023-12-0514:23:00.000,1.6133333,N/A,26.663570,28.903570
2023-12-0514:24:00.000,1.6376667,N/A,358.69714,42.458031
2023-12-0514:25:00.000,1.6113333,N/A,334.54041,53.389568
2023-12-0514:26:00.000,1.6940000,N/A,318.66150,49.289711
2023-12-0514:27:00.000,1.6480000,N/A,308.68936,35.276192
2023-12-0514:28:00.000,2.1136667,N/A,302.10117,23.266830
2023-12-0514:29:00.000,2.2023333,N/A,297.45862,15.639600
2023-12-0514:30:00.000,5.4286667,N/A,293.99557,10.952480
2023-12-0514:31:00.000,33.899667,N/A,291.28860,8.0340796
2023-12-0514:32:00.000,126.88187,N/A,289.09045,6.1545401
2023-12-0514:33:00.000,140.49200,N/A,287.24881,4.8940301
2023-12-0514:34:00.000,204.54967,N/A,285.66537,4.0041299
2023-12-0514:35:00.000,67.155667,N/A,284.27408,3.3506100
2023-12-0514:36:00.000,2.6723333,N/A,283.02890,2.8594799
2023-12-0514:37:00.000,1.8573333,N/A,281.89679,2.4860599
2023-12-0514:38:00.000,1.3803333,N/A,280.85339,2.1972101
2023-12-0514:39:00.000,1.2233333,N/A,279.88028,1.9696500
2023-12-0514:40:00.000,1.1090000,N/A,278.96323,1.7882700
2023-12-0514:41:00.000,1.0146667,N/A,278.09094,1.6414000
2023-12-0514:42:00.000,0.95100000,N/A,277.25433,1.5216900
2023-12-0514:43:00.000,0.94166667,N/A,276.44580,1.4237800
2023-12-0514:44:00.000,0.91633333,N/A,275.65900,1.3440100
2023-12-0514:45:00.000,0.92566667,N/A,274.88837,1.2794900
2023-12-0514:46:00.000,0.95833333,N/A,274.12894,1.2280800
2023-12-0514:47:00.000,1.0133333,N/A,273.37619,1.1887200
2023-12-0514:48:00.000,1.1026667,N/A,272.62579,1.1600500
2023-12-0514:49:00.000,1.3690000,N/A,271.87347,1.1420400
2023-12-0514:50:00.000,2.0300000,N/A,271.11493,1.1334800
2023-12-0514:51:00.000,2.4006667,N/A,270.34564,1.1345900
2023-12-0514:52:00.000,2.0226667,N/A,269.56076,1.1452200
2023-12-0514:53:00.000,1.6320000,N/A,268.75476,1.1650400
2023-12-0514:54:00.000,1.5716667,N/A,267.92145,1.1953900
2023-12-0514:55:00.000,1.9086667,N/A,267.05341,1.2365800
2023-12-0514:56:00.000,2.2696667,N/A,266.14178,1.2903000
2023-12-0514:57:00.000,2.1530000,N/A,265.17566,1.3584200
2023-12-0514:58:00.000,1.5206667,N/A,264.14120,1.4432100
2023-12-0514:59:00.000,1.7753333,N/A,263.02075,1.5488900
2023-12-0515:00:00.000,2.2783333,N/A,261.79089,1.6803200
2023-12-0515:01:00.000,2.2746667,N/A,260.42014,1.8451700
2023-12-0515:02:00.000,34.428000,N/A,258.86475,2.0547600
2023-12-0515:03:00.000,46.509333,N/A,257.06235,2.3245499
2023-12-0515:04:00.000,119.54533,0.000000e+0,254.92078,2.6781399
2023-12-0515:05:00.000,467.63833,0.000000e+0,252.29837,3.1516800
2023-12-0515:06:00.000,424.20700,N/A,248.96741,3.8062401
2023-12-0515:07:00.000,248.03567,N/A,244.54231,4.7450900
2023-12-0515:08:00.000,58.138333,N/A,238.33359,6.1444502
2023-12-0515:09:00.000,4.6810000,N/A,229.05698,8.3163300
2023-12-0515:10:00.000,3.5093333,N/A,214.41574,11.923270
2023-12-0515:11:00.000,2.2446667,N/A,191.78876,18.636021
2023-12-0515:12:00.000,1.9566667,N/A,163.96680,33.408821
2023-12-0515:13:00.000,1.9083333,N/A,140.79195,76.995331
2023-12-0515:14:00.000,1.7150000,N/A,125.68378,297.53003
2023-12-0515:15:00.000,1.7390000,N/A,116.13241,768.97168
2023-12-0515:16:00.000,1.5496667,N/A,109.76707,143.43031
2023-12-0515:17:00.000,1.7583333,N/A,105.24845,48.816090
2023-12-0515:18:00.000,1.7103333,N/A,101.85841,23.859770
2023-12-0515:19:00.000,1.9890000,N/A,99.196693,13.973020
2023-12-0515:20:00.000,2.4910000,N/A,97.027779,9.1767302
2023-12-0515:21:00.000,47.571333,N/A,95.205681,6.5497398
2023-12-0515:22:00.000,50.947333,N/A,93.635643,4.9613500
2023-12-0515:23:00.000,42.528333,N/A,92.253670,3.9004700
2023-12-0515:24:00.000,3.7206667,N/A,91.015068,3.1546400
2023-12-0515:25:00.000,1.6746667,N/A,89.887627,2.6157000
2023-12-0515:26:00.000,1.3973333,N/A,88.847542,2.2186000
2023-12-0515:27:00.000,1.2216667,N/A,87.876732,1.9190201
2023-12-0515:28:00.000,1.1476667,N/A,86.961197,1.6876000
2023-12-0515:29:00.000,0.97133333,N/A,86.089828,1.5076300
2023-12-0515:30:00.000,0.91800000,N/A,85.253632,1.3666400
2023-12-0515:31:00.000,0.88662500,N/A,84.445137,1.2558399
2023-12-0515:32:00.000,0.78000000,N/A,83.658012,1.1697900
2023-12-0515:33:00.000,0.78800000,N/A,82.886719,1.1036100
2023-12-0515:34:00.000,0.75800000,N/A,82.126343,1.0544000
2023-12-0515:35:00.000,0.77566667,N/A,81.372307,1.0195600
2023-12-0515:36:00.000,0.74300000,N/A,80.620262,0.99835998
2023-12-0515:37:00.000,0.78266667,N/A,79.865936,0.98861998
2023-12-0515:38:00.000,0.72333333,N/A,79.104980,0.99014002
2023-12-0515:39:00.000,0.74866667,N/A,78.332779,1.0041400
2023-12-0515:40:00.000,0.75966667,N/A,77.544373,1.0297199
2023-12-0515:41:00.000,0.75066667,N/A,76.734154,1.0687500
2023-12-0515:42:00.000,0.83933333,N/A,75.895683,1.1226100
2023-12-0515:43:00.000,0.83900000,N/A,75.021393,1.1934700
2023-12-0515:44:00.000,0.89300000,N/A,74.102058,1.2842500
2023-12-0515:45:00.000,0.99466667,N/A,73.126343,1.3996000
2023-12-0515:46:00.000,1.0990000,N/A,72.079857,1.5448800
2023-12-0515:47:00.000,1.2026667,N/A,70.944023,1.7278301
2023-12-0515:48:00.000,1.3976667,N/A,69.694206,1.9600000
2023-12-0515:49:00.000,1.6856667,N/A,68.297073,2.2562101
2023-12-0515:50:00.000,11.790333,N/A,66.706062,2.6401701
2023-12-0515:51:00.000,197.49767,N/A,64.854240,3.1429100
2023-12-0515:52:00.000,127.14167,N/A,62.641972,3.8157201
2023-12-0515:53:00.000,25.292700,N/A,59.914600,4.7476101
2023-12-0515:54:00.000,2.1376667,N/A,56.420712,6.0967598
2023-12-0515:55:00.000,1.6573333,0.000000e+0,51.728939,8.1208296
2023-12-0515:56:00.000,1.5320000,0.000000e+0,45.057419,11.253950
2023-12-0515:57:00.000,1.4896667,0.000000e+0,34.938030,16.489941
2023-12-0515:58:00.000,1.5690000,0.000000e+0,18.812670,26.134510
2023-12-0515:59:00.000,1.5171429,0.000000e+0,354.39987,45.891529
2023-12-0516:00:00.000,N/A,N/A,326.49442,86.722794
2023-12-0516:01:00.000,N/A,N/A,304.90668,130.21190
2023-12-0516:02:00.000,N/A,N/A,291.17868,96.099022
2023-12-0516:03:00.000,N/A,N/A,282.46191,50.384121
2023-12-0516:04:00.000,N/A,N/A,276.58633,27.706390
2023-12-0516:05:00.000,2.8110000,1.6443333,272.36816,16.926781
2023-12-0516:06:00.000,11.566667,9.5446667,269.17270,11.272360
