date,gamma,elecro,lon,L
2024-01-0710:30:00.000,0.95600000,N/A,340.37192,1.1272300
2024-01-0710:31:00.000,0.87466667,N/A,339.56711,1.1014100
2024-01-0710:32:00.000,0.91433333,N/A,338.78311,1.0891100
2024-01-0710:33:00.000,0.89533333,N/A,338.01453,1.0899301
2024-01-0710:34:00.000,0.93700000,N/A,337.25644,1.0994800
2024-01-0710:35:00.000,1.0216667,N/A,336.50439,1.1178600
2024-01-0710:36:00.000,1.1576667,N/A,335.75403,1.1458800
2024-01-0710:37:00.000,2.0396667,N/A,335.00113,1.1820900
2024-01-0710:38:00.000,10.328333,N/A,334.24136,1.2257500
2024-01-0710:39:00.000,54.318333,N/A,333.47012,1.2766600
2024-01-0710:40:00.000,122.89533,0.000000e+0,332.68250,1.3329000
2024-01-0710:41:00.000,159.05100,N/A,331.87286,1.3946800
2024-01-0710:42:00.000,166.81567,0.000000e+0,331.03482,1.4625700
2024-01-0710:43:00.000,179.18433,0.000000e+0,330.16077,1.5358200
2024-01-0710:44:00.000,166.21400,0.000000e+0,329.24155,1.6153400
2024-01-0710:45:00.000,225.10867,0.000000e+0,328.26578,1.7036901
2024-01-0710:46:00.000,230.14567,0.000000e+0,327.21909,1.8015300
2024-01-0710:47:00.000,211.05967,0.000000e+0,326.08295,1.9113100
2024-01-0710:48:00.000,155.77533,N/A,324.83276,2.0364299
2024-01-0710:49:00.000,99.990333,N/A,323.43518,2.1807599
2024-01-0710:50:00.000,35.391000,N/A,321.84378,2.3508699
2024-01-0710:51:00.000,12.756667,N/A,319.99185,2.5551300
2024-01-0710:52:00.000,6.5953333,N/A,317.78003,2.8067000
2024-01-0710:53:00.000,34.734667,N/A,315.05447,3.1257300
2024-01-0710:54:00.000,184.95733,0.000000e+0,311.56519,3.5397201
2024-01-0710:55:00.000,345.14133,0.000000e+0,306.88409,4.0900202
2024-01-0710:56:00.000,307.61467,N/A,300.23703,4.8315001
2024-01-0710:57:00.000,97.029333,0.000000e+0,290.17401,5.8404799
2024-01-0710:58:00.000,12.480333,N/A,274.17203,7.2214198
2024-01-0710:59:00.000,3.2200000,N/A,249.95007,9.1152697
2024-01-0711:00:00.000,3.0546667,N/A,222.12759,11.658750
2024-01-0711:01:00.000,2.9786667,N/A,200.45853,14.795860
2024-01-0711:02:00.000,3.4030000,N/A,186.63062,17.843510
2024-01-0711:03:00.000,2.7756667,N/A,177.84335,19.259560
2024-01-0711:04:00.000,3.3606667,N/A,171.92152,17.911160
2024-01-0711:05:00.000,3.2616667,N/A,167.67236,14.668220
2024-01-0711:06:00.000,3.1630000,N/A,164.45528,11.221700
2024-01-0711:07:00.000,12.043667,N/A,161.91017,8.4493704
2024-01-0711:08:00.000,54.499667,N/A,159.82323,6.4531298
2024-01-0711:09:00.000,129.17233,N/A,158.06071,5.0451198
2024-01-0711:10:00.000,22.578000,N/A,156.53522,4.0363202
2024-01-0711:11:00.000,2.0956667,N/A,155.18732,3.3009901
2024-01-0711:12:00.000,1.7810000,N/A,153.97523,2.7573800
2024-01-0711:13:00.000,1.7333333,N/A,152.86874,2.3494000
2024-01-0711:14:00.000,1.5653333,N/A,151.84537,2.0379300
2024-01-0711:15:00.000,1.4073333,N/A,150.88799,1.7971600
2024-01-0711:16:00.000,1.2900000,N/A,149.98328,1.6086299
2024-01-0711:17:00.000,1.1480000,N/A,149.12064,1.4597100
2024-01-0711:18:00.000,1.1556667,N/A,148.29140,1.3416100
2024-01-0711:19:00.000,1.1176667,N/A,147.48839,1.2482899
2024-01-0711:20:00.000,1.0283333,N/A,146.70544,1.1750500
2024-01-0711:21:00.000,0.92033333,N/A,145.93721,1.1180300
2024-01-0711:22:00.000,1.0076667,N/A,145.17882,1.0750400
2024-01-0711:23:00.000,1.0596667,N/A,144.42578,1.0440700
2024-01-0711:24:00.000,1.0980000,N/A,143.67377,1.0246000
2024-01-0711:25:00.000,0.96666667,N/A,142.91850,1.0151900
2024-01-0711:26:00.000,1.0023333,N/A,142.15558,1.0151300
2024-01-0711:27:00.000,1.0260000,N/A,141.38036,1.0258900
2024-01-0711:28:00.000,1.0216667,N/A,140.58772,1.0470901
2024-01-0711:29:00.000,1.0733333,N/A,139.77196,1.0801700
2024-01-0711:30:00.000,1.0236667,N/A,138.92639,1.1260000
2024-01-0711:31:00.000,1.0626667,N/A,138.04314,1.1867300
2024-01-0711:32:00.000,1.1550000,N/A,137.11261,1.2650700
2024-01-0711:33:00.000,1.1796667,N/A,136.12289,1.3652000
2024-01-0711:34:00.000,1.3180000,N/A,135.05885,1.4930100
2024-01-0711:35:00.000,1.4826667,N/A,133.90083,1.6550100
2024-01-0711:36:00.000,1.5390000,N/A,132.62271,1.8632700
2024-01-0711:37:00.000,1.7736667,N/A,131.18884,2.1334801
2024-01-0711:38:00.000,2.2323333,N/A,129.54926,2.4893701
2024-01-0711:39:00.000,6.9970000,N/A,127.63165,2.9644599
2024-01-0711:40:00.000,117.17433,0.000000e+0,125.32759,3.6068699
2024-01-0711:41:00.000,179.17567,0.000000e+0,122.46742,4.4978800
2024-01-0711:42:00.000,45.272333,N/A,118.77268,5.7857900
2024-01-0711:43:00.000,2.6566667,N/A,113.76086,7.7382698
2024-01-0711:44:00.000,3.2350000,N/A,106.55022,10.660530
2024-01-0711:45:00.000,2.6686667,N/A,95.490257,14.735760
2024-01-0711:46:00.000,3.2443333,N/A,77.859077,20.024151
2024-01-0711:47:00.000,2.8526667,N/A,52.128769,25.629370
2024-01-0711:48:00.000,2.7156667,N/A,24.933901,28.150480
2024-01-0711:49:00.000,3.2730000,N/A,5.0534501,25.238750
2024-01-0711:50:00.000,2.3000000,N/A,352.52045,19.466530
2024-01-0711:51:00.000,2.7780000,N/A,344.47504,14.113050
2024-01-0711:52:00.000,3.0236667,N/A,338.97919,10.211170
2024-01-0711:53:00.000,5.3383333,N/A,334.98785,7.5633202
2024-01-0711:54:00.000,4.3206667,N/A,331.93576,5.7835498
2024-01-0711:55:00.000,2.5003333,N/A,329.50162,4.5673299
2024-01-0711:56:00.000,1.7126667,N/A,327.49237,3.7077501
2024-01-0711:57:00.000,1.6580000,N/A,325.78616,3.0782700
2024-01-0711:58:00.000,1.5513333,N/A,324.30261,2.6055601
2024-01-0711:59:00.000,1.3270000,N/A,322.98669,2.2448101
2024-01-0712:00:00.000,1.2546667,N/A,321.79950,1.9658400
2024-01-0712:01:00.000,1.1396667,N/A,320.71262,1.7498900
2024-01-0712:02:00.000,1.0180000,N/A,319.70496,1.5808400
2024-01-0712:03:00.000,1.0333333,N/A,318.76025,1.4527600
2024-01-0712:04:00.000,0.98966667,N/A,317.86588,1.3531500
2024-01-0712:05:00.000,0.90866667,N/A,317.01163,1.2794900
2024-01-0712:06:00.000,0.97666667,N/A,316.18927,1.2240601
2024-01-0712:07:00.000,0.90466667,N/A,315.39185,1.1843600
2024-01-0712:08:00.000,0.88266667,N/A,314.61340,1.1582600
2024-01-0712:09:00.000,0.95866667,N/A,313.84875,1.1432900
2024-01-0712:10:00.000,1.4260000,N/A,313.09311,1.1365100
2024-01-0712:11:00.000,4.4673333,N/A,312.34204,1.1383300
2024-01-0712:12:00.000,16.997667,N/A,311.59131,1.1454700
2024-01-0712:13:00.000,75.139667,N/A,310.83664,1.1579700
2024-01-0712:14:00.000,150.51600,N/A,310.07364,1.1768500
2024-01-0712:15:00.000,191.69867,N/A,309.29764,1.2022500
2024-01-0712:16:00.000,261.27800,N/A,308.50348,1.2320100
2024-01-0712:17:00.000,330.14900,N/A,307.68533,1.2688200
2024-01-0712:18:00.000,317.59600,0.000000e+0,306.83646,1.3118500
2024-01-0712:19:00.000,328.11300,N/A,305.94879,1.3627900
2024-01-0712:20:00.000,235.59867,N/A,305.01251,1.4227300
2024-01-0712:21:00.000,183.75967,N/A,304.01538,1.4936301
2024-01-0712:22:00.000,206.28367,N/A,302.94186,1.5779099
2024-01-0712:23:00.000,114.66533,N/A,301.77161,1.6783299
2024-01-0712:24:00.000,42.070667,N/A,300.47760,1.7995400
2024-01-0712:25:00.000,22.833000,N/A,299.02277,1.9474000
2024-01-0712:26:00.000,14.332000,N/A,297.35513,2.1308501
2024-01-0712:27:00.000,8.4863333,N/A,295.39896,2.3616600
2024-01-0712:28:00.000,6.2830000,N/A,293.04028,2.6574299
2024-01-0712:29:00.000,18.954000,N/A,290.09985,3.0444200
2024-01-0712:30:00.000,191.83885,N/A,286.28165,3.5656600
2024-01-0712:31:00.000,366.19950,0.000000e+0,281.06949,4.2868700
2024-01-0712:32:00.000,159.43767,N/A,273.51514,5.3125000
2024-01-0712:33:00.000,29.932000,N/A,261.84875,6.8096499
2024-01-0712:34:00.000,3.3020000,N/A,243.26942,9.0785198
2024-01-0712:35:00.000,3.3813333,N/A,216.83876,12.715780
2024-01-0712:36:00.000,3.5533333,N/A,190.20004,18.926201
2024-01-0712:37:00.000,3.0756667,N/A,171.30249,29.860910
2024-01-0712:38:00.000,3.6486667,N/A,159.42812,47.134621
2024-01-0712:39:00.000,3.3623333,N/A,151.75587,59.534950
2024-01-0712:40:00.000,3.4143333,N/A,146.47527,48.201561
2024-01-0712:41:00.000,3.5846667,N/A,142.61504,29.867830
2024-01-0712:42:00.000,3.2026667,N/A,139.64731,18.011721
2024-01-0712:43:00.000,3.5936667,N/A,137.27003,11.515920
2024-01-0712:44:00.000,16.592333,N/A,135.30064,7.9096899
2024-01-0712:45:00.000,122.82833,N/A,133.62328,5.7996402
2024-01-0712:46:00.000,35.319667,N/A,132.16112,4.4440098
2024-01-0712:47:00.000,2.9740000,N/A,130.86134,3.5151999
2024-01-0712:48:00.000,2.1280000,N/A,129.68652,2.8593900
2024-01-0712:49:00.000,1.9206667,N/A,128.60925,2.3867199
2024-01-0712:50:00.000,1.8050000,N/A,127.60904,2.0383101
2024-01-0712:51:00.000,1.6826667,N/A,126.67012,1.7749100
2024-01-0712:52:00.000,1.5490000,N/A,125.78017,1.5729100
2024-01-0712:53:00.000,1.3603333,N/A,124.92927,1.4168700
2024-01-0712:54:00.000,1.3263333,N/A,124.10930,1.2950200
2024-01-0712:55:00.000,1.2533333,N/A,123.31345,1.2006400
2024-01-0712:56:00.000,1.2323333,N/A,122.53586,1.1284300
2024-01-0712:57:00.000,1.1090000,N/A,121.77134,1.0736001
2024-01-0712:58:00.000,1.1486667,0.000000e+0,121.01517,1.0343300
2024-01-0712:59:00.000,0.86497354,0.000000e+0,120.26294,1.0074800
2024-01-0713:00:00.000,N/A,N/A,119.51034,0.99304003
2024-01-0713:01:00.000,N/A,N/A,118.75308,0.98931003
2024-01-0713:02:00.000,N/A,N/A,117.98670,0.99605000
2024-01-0713:03:00.000,N/A,N/A,117.20640,1.0145299
2024-01-0713:04:00.000,N/A,N/A,116.40692,1.0437800
2024-01-0713:05:00.000,1.1730000,0.53033333,115.58224,1.0860600
2024-01-0713:06:00.000,1.1766667,0.51166667,114.72536,1.1425600
2024-01-0713:07:00.000,1.1820000,0.49633333,113.82789,1.2161800
2024-01-0713:08:00.000,1.3390000,0.56433333,112.87956,1.3098300
2024-01-0713:09:00.000,1.4026667,0.56300000,111.86752,1.4289600
2024-01-0713:10:00.000,1.5040000,0.58633333,110.77535,1.5796601
2024-01-0713:11:00.000,1.6073333,0.59300000,109.58154,1.7715900
2024-01-0713:12:00.000,1.8286667,0.61933333,108.25726,2.0166099
2024-01-0713:13:00.000,1.9960000,0.71100000,106.76286,2.3352900
2024-01-0713:14:00.000,2.4166667,0.95500000,105.04221,2.7537799
2024-01-0713:15:00.000,14.131000,10.748333,103.01317,3.3092401
2024-01-0713:16:00.000,140.26500,127.75967,100.55091,4.0574999
2024-01-0713:17:00.000,121.02333,110.55033,97.457260,5.1003599
2024-01-0713:18:00.000,9.1363683,6.6356571,93.401283,6.6333299
2024-01-0713:19:00.000,2.6023333,0.95666667,87.799141,8.9590902
2024-01-0713:20:00.000,3.2073333,1.2493333,79.569138,12.349070
2024-01-0713:21:00.000,3.1320000,1.1906667,66.712181,17.291691
2024-01-0713:22:00.000,3.0173333,1.1493333,46.366112,24.385189
2024-01-0713:23:00.000,3.3096667,1.2683333,18.959860,32.983742
2024-01-0713:24:00.000,2.7553333,1.0306667,353.59595,38.255249
2024-01-0713:25:00.000,3.1516667,1.2063333,336.40021,34.902748
2024-01-0713:26:00.000,2.9353333,1.1063333,325.61160,26.325800
2024-01-0713:27:00.000,2.5416667,0.79400000,318.55444,18.498831
2024-01-0713:28:00.000,2.8883333,0.81566667,313.63245,12.994000
2024-01-0713:29:00.000,9.7006667,7.4503333,309.99335,9.4009304
2024-01-0713:30:00.000,35.841000,31.564667,307.16959,7.0582399
2024-01-0713:31:00.000,24.185000,21.376667,304.89047,5.4998102
2024-01-0713:32:00.000,2.5696667,1.1223333,302.99066,4.4289398
2024-01-0713:33:00.000,1.9603333,0.62633333,301.36417,3.6611400
2024-01-0713:34:00.000,1.8450000,0.59700000,299.94025,3.0918400
2024-01-0713:35:00.000,1.6260000,0.57833333,298.66983,2.6633999
2024-01-0713:36:00.000,1.5783333,0.57500000,297.51794,2.3357699
2024-01-0713:37:00.000,1.4380000,0.50933333,296.45889,2.0830400
2024-01-0713:38:00.000,1.3840000,0.50466667,295.47327,1.8851100
2024-01-0713:39:00.000,1.1973333,0.44300000,294.54617,1.7280999
2024-01-0713:40:00.000,1.1950000,0.50466667,293.66583,1.6029100
2024-01-0713:41:00.000,1.1643333,0.49366667,292.82278,1.5019000
2024-01-0713:42:00.000,1.0843333,0.46766667,292.00925,1.4193300
2024-01-0713:43:00.000,1.0290000,0.43566667,291.21860,1.3527499
2024-01-0713:44:00.000,1.0153333,0.41333333,290.44519,1.2990600
2024-01-0713:45:00.000,1.0780000,0.47333333,289.68396,1.2543900
2024-01-0713:46:00.000,1.0673333,0.48933333,288.93027,1.2190400
2024-01-0713:47:00.000,1.6040000,0.52900000,288.17978,1.1924200
2024-01-0713:48:00.000,7.9136667,1.0730000,287.42822,1.1735600
2024-01-0713:49:00.000,25.706333,4.3046667,286.67133,1.1630501
2024-01-0713:50:00.000,73.761333,10.368571,285.90463,1.1608500
2024-01-0713:51:00.000,95.696000,N/A,285.12332,1.1665000
2024-01-0713:52:00.000,109.75933,N/A,284.32202,1.1815100
2024-01-0713:53:00.000,102.66733,N/A,283.49469,1.2051899
2024-01-0713:54:00.000,71.968333,N/A,282.63412,1.2393100
2024-01-0713:55:00.000,37.159000,N/A,281.73184,1.2849400
2024-01-0713:56:00.000,9.6393333,N/A,280.77725,1.3427300
2024-01-0713:57:00.000,5.5110000,N/A,279.75717,1.4157400
2024-01-0713:58:00.000,6.0243333,N/A,278.65469,1.5062799
2024-01-0713:59:00.000,8.4496667,N/A,277.44754,1.6183400
2024-01-0714:00:00.000,3.0266667,N/A,276.10587,1.7582800
2024-01-0714:01:00.000,2.3240000,N/A,274.58847,1.9346600
2024-01-0714:02:00.000,3.6256667,N/A,272.83673,2.1586101
2024-01-0714:03:00.000,4.7316667,N/A,270.76456,2.4489100
2024-01-0714:04:00.000,5.4170000,N/A,268.24057,2.8310800
2024-01-0714:05:00.000,82.468000,N/A,265.05490,3.3481300
2024-01-0714:06:00.000,170.66900,0.000000e+0,260.85501,4.0701299
2024-01-0714:07:00.000,214.41500,0.000000e+0,255.01497,5.1163101
2024-01-0714:08:00.000,29.955667,N/A,246.37064,6.6851602
2024-01-0714:09:00.000,2.9076667,N/A,232.79102,9.1552601
2024-01-0714:10:00.000,3.0850000,N/A,211.45071,13.389190
2024-01-0714:11:00.000,2.5630000,N/A,183.70808,21.610340
2024-01-0714:12:00.000,3.1626667,N/A,159.19208,41.516270
2024-01-0714:13:00.000,3.1920000,N/A,142.90005,110.82274
2024-01-0714:14:00.000,3.0930000,N/A,132.66243,649.34070
2024-01-0714:15:00.000,3.4453333,N/A,125.91643,493.53180
2024-01-0714:16:00.000,2.7256667,N/A,121.17690,92.468391
2024-01-0714:17:00.000,3.2433333,N/A,117.65102,35.469261
2024-01-0714:18:00.000,3.1046667,N/A,114.90130,18.303530
2024-01-0714:19:00.000,2.7130000,N/A,112.67280,11.096490
2024-01-0714:20:00.000,66.601667,N/A,110.80885,7.4975901
2024-01-0714:21:00.000,85.552667,N/A,109.20854,5.4856901
2024-01-0714:22:00.000,17.709667,N/A,107.80414,4.2105899
2024-01-0714:23:00.000,2.4266667,N/A,106.54858,3.3389800
2024-01-0714:24:00.000,1.8730000,N/A,105.40812,2.7254601
2024-01-0714:25:00.000,1.6830000,N/A,104.35791,2.2828600
2024-01-0714:26:00.000,1.5170000,N/A,103.37918,1.9560500
2024-01-0714:27:00.000,1.3450000,N/A,102.45742,1.7088500
2024-01-0714:28:00.000,1.2126667,N/A,101.58116,1.5187800
2024-01-0714:29:00.000,1.1610000,N/A,100.74115,1.3716300
2024-01-0714:30:00.000,1.0696667,N/A,99.929733,1.2576801
2024-01-0714:31:00.000,0.94633333,N/A,99.140427,1.1693799
2024-01-0714:32:00.000,0.99500000,N/A,98.367638,1.1017200
2024-01-0714:33:00.000,1.0026667,N/A,97.606339,1.0511600
2024-01-0714:34:00.000,1.0020000,N/A,96.851929,1.0154400
2024-01-0714:35:00.000,0.96133333,N/A,96.100014,0.99264002
2024-01-0714:36:00.000,0.90100000,N/A,95.346390,0.98168999
2024-01-0714:37:00.000,0.94800000,N/A,94.586670,0.98168999
2024-01-0714:38:00.000,0.94400000,N/A,93.816322,0.99258000
2024-01-0714:39:00.000,0.97933333,N/A,93.030411,1.0163000
2024-01-0714:40:00.000,0.98700000,N/A,92.223442,1.0523100
2024-01-0714:41:00.000,0.90733333,N/A,91.389130,1.1029100
2024-01-0714:42:00.000,1.0213333,N/A,90.520058,1.1696700
2024-01-0714:43:00.000,1.0780000,N/A,89.607292,1.2562701
2024-01-0714:44:00.000,1.1813333,N/A,88.639816,1.3653100
2024-01-0714:45:00.000,1.3220000,N/A,87.603752,1.5041800
2024-01-0714:46:00.000,1.4130000,N/A,86.481201,1.6786799
2024-01-0714:47:00.000,1.5680000,N/A,85.248581,1.9003201
2024-01-0714:48:00.000,1.7540000,N/A,83.874001,2.1838100
2024-01-0714:49:00.000,2.0546667,N/A,82.313217,2.5510001
2024-01-0714:50:00.000,2.8206667,N/A,80.502960,3.0308800
2024-01-0714:51:00.000,29.191667,N/A,78.349518,3.6671500
2024-01-0714:52:00.000,77.490333,0.000000e+0,75.708557,4.5332298
2024-01-0714:53:00.000,43.624667,N/A,72.347321,5.7689600
2024-01-0714:54:00.000,2.6633333,N/A,67.870193,7.6123700
2024-01-0714:55:00.000,3.1436667,N/A,61.566849,10.378740
2024-01-0714:56:00.000,2.7950000,N/A,52.109081,14.641880
2024-01-0714:57:00.000,3.1643333,N/A,37.126160,21.677500
2024-01-0714:58:00.000,2.7796667,N/A,14.022250,33.843529
2024-01-0714:59:00.000,2.8713333,N/A,346.04956,52.923481
2024-01-0715:00:00.000,3.1710000,N/A,323.19379,69.646294
2024-01-0715:01:00.000,2.4273333,N/A,308.42111,62.148010
2024-01-0715:02:00.000,3.2396667,N/A,299.08649,41.297031
2024-01-0715:03:00.000,2.6986667,N/A,292.85324,25.768290
2024-01-0715:04:00.000,2.6480000,N/A,288.41791,16.744881
2024-01-0715:05:00.000,3.0580000,N/A,285.08310,11.501260
2024-01-0715:06:00.000,40.192333,N/A,282.45978,8.3360996
2024-01-0715:07:00.000,193.60067,0.000000e+0,280.31863,6.3349600
2024-01-0715:08:00.000,113.99600,N/A,278.51727,5.0055699
2024-01-0715:09:00.000,17.690667,N/A,276.96317,4.0709100
2024-01-0715:10:00.000,2.1243333,N/A,275.59375,3.3867700
2024-01-0715:11:00.000,2.1290000,N/A,274.36520,2.8752100
2024-01-0715:12:00.000,1.7673333,N/A,273.24597,2.4865501
2024-01-0715:13:00.000,1.5966667,N/A,272.21268,2.1861200
2024-01-0715:14:00.000,1.4900000,N/A,271.24753,1.9492400
2024-01-0715:15:00.000,1.3523333,N/A,270.33682,1.7605700
2024-01-0715:16:00.000,1.3800000,N/A,269.46957,1.6085800
2024-01-0715:17:00.000,1.2736667,N/A,268.63690,1.4859500
2024-01-0715:18:00.000,1.2326667,N/A,267.83148,1.3865700
2024-01-0715:19:00.000,1.1523333,N/A,267.04703,1.3069100
2024-01-0715:20:00.000,1.1580000,N/A,266.27811,1.2436900
2024-01-0715:21:00.000,1.3400000,N/A,265.51984,1.1953200
2024-01-0715:22:00.000,1.3280000,N/A,264.76767,1.1591300
2024-01-0715:23:00.000,1.2326667,N/A,264.01730,1.1347899
2024-01-0715:24:00.000,1.3353333,N/A,263.26447,1.1212699
2024-01-0715:25:00.000,1.4676667,N/A,262.50491,1.1169600
2024-01-0715:26:00.000,1.3820000,N/A,261.73401,1.1227200
2024-01-0715:27:00.000,1.4576667,N/A,260.94681,1.1374800
2024-01-0715:28:00.000,1.3773333,N/A,260.13776,1.1623800
2024-01-0715:29:00.000,1.3410000,N/A,259.30045,1.1975800
2024-01-0715:30:00.000,1.4120000,N/A,258.42734,1.2448200
2024-01-0715:31:00.000,1.5940000,N/A,257.50928,1.3045000
2024-01-0715:32:00.000,1.6976667,N/A,256.53500,1.3802000
2024-01-0715:33:00.000,1.8980000,N/A,255.49017,1.4743201
2024-01-0715:34:00.000,1.6680000,N/A,254.35638,1.5913399
2024-01-0715:35:00.000,1.8490000,N/A,253.10921,1.7379301
2024-01-0715:36:00.000,1.7870000,N/A,251.71556,1.9232100
2024-01-0715:37:00.000,2.0390000,N/A,250.12939,2.1592200
2024-01-0715:38:00.000,4.1236667,N/A,248.28456,2.4656999
2024-01-0715:39:00.000,2.8950000,N/A,246.08270,2.8721099
2024-01-0715:40:00.000,37.030667,N/A,243.37160,3.4234300
2024-01-0715:41:00.000,186.85900,0.000000e+0,239.90422,4.1994300
2024-01-0715:42:00.000,219.45167,N/A,235.25819,5.3348498
2024-01-0715:43:00.000,19.869000,N/A,228.67041,7.0592999
2024-01-0715:44:00.000,2.8726667,N/A,218.71198,9.8066502
2024-01-0715:45:00.000,2.6563333,N/A,202.88474,14.568240
2024-01-0715:46:00.000,2.5020000,N/A,178.84528,23.861099
2024-01-0715:47:00.000,3.1386667,N/A,150.98235,45.769199
2024-01-0715:48:00.000,2.4286667,N/A,129.11325,109.88737
2024-01-0715:49:00.000,3.1113333,N/A,115.13162,257.72336
2024-01-0715:50:00.000,3.0683333,N/A,106.25567,159.20024
2024-01-0715:51:00.000,2.5666667,N/A,100.28323,61.334888
2024-01-0715:52:00.000,3.2136667,N/A,96.003670,29.507910
2024-01-0715:53:00.000,2.6706667,N/A,92.767273,16.943501
2024-01-0715:54:00.000,2.9770000,N/A,90.209282,10.916230
2024-01-0715:55:00.000,40.159333,N/A,88.113350,7.6319299
2024-01-0715:56:00.000,4.0006667,N/A,86.344383,5.6852298
2024-01-0715:57:00.000,1.9073333,N/A,84.814102,4.4275699
2024-01-0715:58:00.000,2.0870000,N/A,83.462578,3.5546000
2024-01-0715:59:00.000,1.9760000,N/A,82.247704,2.9251201
2024-01-0716:00:00.000,1.6823333,N/A,81.139030,2.4606299
2024-01-0716:01:00.000,1.6516667,N/A,80.113922,2.1111100
2024-01-0716:02:00.000,1.3776667,N/A,79.155167,1.8429300
2024-01-0716:03:00.000,1.2606667,N/A,78.249367,1.6330600
2024-01-0716:04:00.000,1.1106667,N/A,77.385849,1.4677401
2024-01-0716:05:00.000,1.0286667,N/A,76.555931,1.3379101
2024-01-0716:06:00.000,0.98366667,N/A,75.752388,1.2355500
2024-01-0716:07:00.000,0.95000000,N/A,74.969048,1.1558501
2024-01-0716:08:00.000,0.90233333,N/A,74.200539,1.0950600
2024-01-0716:09:00.000,0.97566667,N/A,73.441978,1.0508200
2024-01-0716:10:00.000,0.92733333,N/A,72.688881,1.0204500
2024-01-0716:11:00.000,0.86966667,N/A,71.936913,1.0029800
2024-01-0716:12:00.000,0.90166667,N/A,71.181793,0.99728000
2024-01-0716:13:00.000,0.86266667,N/A,70.419128,1.0023000
2024-01-0716:14:00.000,0.91833333,N/A,69.644279,1.0201800
2024-01-0716:15:00.000,0.94166667,N/A,68.852158,1.0499700
2024-01-0716:16:00.000,0.91100000,N/A,68.037041,1.0938600
2024-01-0716:17:00.000,0.97400000,N/A,67.192299,1.1524301
2024-01-0716:18:00.000,0.98600000,N/A,66.310089,1.2283400
2024-01-0716:19:00.000,1.0780000,N/A,65.380859,1.3252400
2024-01-0716:20:00.000,1.2076667,N/A,64.392769,1.4478400
2024-01-0716:21:00.000,1.2823333,N/A,63.330769,1.6010600
2024-01-0716:22:00.000,1.4533333,N/A,62.175350,1.7946500
2024-01-0716:23:00.000,1.5600000,N/A,60.900558,2.0390899
2024-01-0716:24:00.000,1.6730000,N/A,59.471031,2.3518701
2024-01-0716:25:00.000,1.9256667,N/A,57.837238,2.7576001
2024-01-0716:26:00.000,1.9220000,N/A,55.927582,3.2925601
2024-01-0716:27:00.000,5.5123333,N/A,53.634701,4.0164199
2024-01-0716:28:00.000,23.152000,N/A,50.790909,5.0322499
2024-01-0716:29:00.000,11.179667,N/A,47.121288,6.5188999
2024-01-0716:30:00.000,2.4733333,N/A,42.150089,8.7815504
2024-01-0716:31:00.000,2.7000000,N/A,35.008968,12.423300
2024-01-0716:32:00.000,3.1143333,N/A,24.071951,18.868879
2024-01-0716:33:00.000,2.5286667,N/A,6.6373200,31.752991
2024-01-0716:34:00.000,3.0776667,N/A,341.06912,61.902149
2024-01-0716:35:00.000,2.9446667,N/A,313.77536,137.38329
2024-01-0716:36:00.000,2.7263333,N/A,293.68594,197.25859
2024-01-0716:37:00.000,3.1863333,N/A,281.00854,103.09038
2024-01-0716:38:00.000,2.7850000,N/A,272.88095,46.939270
2024-01-0716:39:00.000,2.7793333,N/A,267.33777,25.031410
2024-01-0716:40:00.000,3.1826667,N/A,263.31766,15.250830
2024-01-0716:41:00.000,12.843333,N/A,260.24710,10.208170
2024-01-0716:42:00.000,150.26167,N/A,257.80048,7.3261399
2024-01-0716:43:00.000,248.26900,N/A,255.78250,5.5443201
2024-01-0716:44:00.000,156.92467,N/A,254.06995,4.3621302
2024-01-0716:45:00.000,10.542333,N/A,252.58170,3.5360501
2024-01-0716:46:00.000,3.7263333,N/A,251.26219,2.9406800
2024-01-0716:47:00.000,1.8216667,N/A,250.07220,2.5007100
2024-01-0716:48:00.000,1.7080000,N/A,248.98315,2.1687300
2024-01-0716:49:00.000,1.6983333,N/A,247.97375,1.9134800
2024-01-0716:50:00.000,1.5446667,N/A,247.02766,1.7143600
2024-01-0716:51:00.000,1.4540000,N/A,246.13216,1.5575500
2024-01-0716:52:00.000,1.2766667,N/A,245.27705,1.4336700
2024-01-0716:53:00.000,1.2430000,N/A,244.45399,1.3355900
2024-01-0716:54:00.000,1.2490000,N/A,243.65604,1.2586499
2024-01-0716:55:00.000,1.3020000,N/A,242.87720,1.1989700
2024-01-0716:56:00.000,1.1130000,N/A,242.11224,1.1540999
2024-01-0716:57:00.000,1.2923333,N/A,241.35643,1.1220900
2024-01-0716:58:00.000,1.2956667,N/A,240.60530,1.1015100
2024-01-0716:59:00.000,1.2466667,N/A,239.85461,1.0909600
2024-01-0717:00:00.000,1.1900000,N/A,239.10007,1.0901099
2024-01-0717:01:00.000,1.2376667,N/A,238.33733,1.0989100
2024-01-0717:02:00.000,1.2913333,N/A,237.56168,1.1177500
2024-01-0717:03:00.000,1.3280000,N/A,236.76801,1.1466700
2024-01-0717:04:00.000,1.1480000,N/A,235.95052,1.1872900
2024-01-0717:05:00.000,1.1513333,N/A,235.10246,1.2403800
2024-01-0717:06:00.000,1.4246667,N/A,234.21582,1.3080100
2024-01-0717:07:00.000,1.5590000,N/A,233.28082,1.3937500
2024-01-0717:08:00.000,1.5376667,N/A,232.28532,1.5002500
